COORDENADAS 
-------------- 
130.50 	 1147.00
112.50 	 1109.00
124.50 	 1096.50
140.33 	 1100.25
154.50 	 1119.00
155.33 	 1143.75
174.83 	 1140.50
175.83 	 1109.25
96.00 	 1137.50
87.50 	 1109.50
991.83 	 1184.00
123.83 	 565.50
145.17 	 542.75
163.67 	 542.00
164.17 	 510.25
147.17 	 512.00
129.33 	 491.50
156.33 	 496.25
98.17 	 519.50
